x_train,y_train
"[0.7088846880907371, 0.6956521739130433, 0.7448015122873344]",21.2
"[0.6956521739130433, 0.7448015122873344, 0.7637051039697541]",21.399999999999995
"[0.7448015122873344, 0.7637051039697541, 0.767485822306238]",14.000000000000002
"[0.7637051039697541, 0.767485822306238, 0.6275992438563326]",13.4
"[0.767485822306238, 0.6275992438563326, 0.6162570888468808]",13.500000000000002
"[0.6275992438563326, 0.6162570888468808, 0.6181474480151228]",14.399999999999999
"[0.6162570888468808, 0.6181474480151228, 0.6351606805293004]",13.3
"[0.6181474480151228, 0.6351606805293004, 0.6143667296786388]",15.499999999999998
"[0.6351606805293004, 0.6143667296786388, 0.655954631379962]",9.499999999999998
"[0.6143667296786388, 0.655954631379962, 0.5425330812854441]",8.299999999999999
"[0.655954631379962, 0.5425330812854441, 0.5198487712665405]",8.199999999999998
"[0.5425330812854441, 0.5198487712665405, 0.5179584120982985]",11.699999999999996
"[0.5198487712665405, 0.5179584120982985, 0.5841209829867673]",14.299999999999999
"[0.5179584120982985, 0.5841209829867673, 0.6332703213610584]",8.4
"[0.5841209829867673, 0.6332703213610584, 0.5217391304347825]",8.4
"[0.6332703213610584, 0.5217391304347825, 0.5217391304347825]",12.0
"[0.5217391304347825, 0.5217391304347825, 0.5897920604914932]",11.5
"[0.5217391304347825, 0.5897920604914932, 0.5803402646502834]",13.500000000000002
"[0.5897920604914932, 0.5803402646502834, 0.6181474480151228]",15.8
"[0.5803402646502834, 0.6181474480151228, 0.661625708884688]",16.499999999999996
"[0.6181474480151228, 0.661625708884688, 0.6748582230623816]",12.1
"[0.661625708884688, 0.6748582230623816, 0.5916824196597352]",3.200000000000002
"[0.6748582230623816, 0.5916824196597352, 0.4234404536862003]",6.4
"[0.5916824196597352, 0.4234404536862003, 0.4839319470699432]",11.5
"[0.4234404536862003, 0.4839319470699432, 0.5803402646502834]",10.499999999999996
"[0.4839319470699432, 0.5803402646502834, 0.5614366729678637]",8.299999999999999
"[0.5803402646502834, 0.5614366729678637, 0.5198487712665405]",7.8
"[0.5614366729678637, 0.5198487712665405, 0.5103969754253307]",7.8
"[0.5198487712665405, 0.5103969754253307, 0.5103969754253307]",8.299999999999999
"[0.5103969754253307, 0.5103969754253307, 0.5198487712665405]",4.8
"[0.5103969754253307, 0.5198487712665405, 0.4536862003780717]",6.900000000000002
"[0.5198487712665405, 0.4536862003780717, 0.49338374291115306]",9.1
"[0.4536862003780717, 0.49338374291115306, 0.5349716446124763]",10.499999999999996
"[0.49338374291115306, 0.5349716446124763, 0.5614366729678637]",10.2
"[0.5349716446124763, 0.5614366729678637, 0.5557655954631379]",9.499999999999998
"[0.5614366729678637, 0.5557655954631379, 0.5425330812854441]",10.799999999999999
"[0.5557655954631379, 0.5425330812854441, 0.5671077504725897]",11.699999999999996
"[0.5425330812854441, 0.5671077504725897, 0.5841209829867673]",11.100000000000001
"[0.5671077504725897, 0.5841209829867673, 0.5727788279773156]",12.1
"[0.5841209829867673, 0.5727788279773156, 0.5916824196597352]",12.1
"[0.5727788279773156, 0.5916824196597352, 0.5916824196597352]",9.0
"[0.5916824196597352, 0.5916824196597352, 0.5330812854442343]",11.5
"[0.5916824196597352, 0.5330812854442343, 0.5803402646502834]",13.3
"[0.5330812854442343, 0.5803402646502834, 0.6143667296786388]",12.999999999999996
"[0.5803402646502834, 0.6143667296786388, 0.6086956521739129]",11.000000000000002
"[0.6143667296786388, 0.6086956521739129, 0.5708884688090736]",11.300000000000004
"[0.6086956521739129, 0.5708884688090736, 0.5765595463137996]",6.1000000000000005
"[0.5708884688090736, 0.5765595463137996, 0.4782608695652173]",5.699999999999999
"[0.5765595463137996, 0.4782608695652173, 0.4706994328922494]",8.099999999999996
"[0.4782608695652173, 0.4706994328922494, 0.5160680529300565]",7.199999999999999
"[0.4706994328922494, 0.5160680529300565, 0.4990548204158789]",5.800000000000001
"[0.5160680529300565, 0.4990548204158789, 0.4725897920604914]",3.4999999999999987
"[0.4990548204158789, 0.4725897920604914, 0.42911153119092615]",4.6000000000000005
"[0.4725897920604914, 0.42911153119092615, 0.4499054820415878]",4.8
"[0.42911153119092615, 0.4499054820415878, 0.4536862003780717]",-5.3999999999999995
"[0.4499054820415878, 0.4536862003780717, 0.26086956521739124]",-3.200000000000002
"[0.4536862003780717, 0.26086956521739124, 0.30245746691871445]",0.199999999999999
"[0.26086956521739124, 0.30245746691871445, 0.3667296786389413]",2.899999999999999
"[0.30245746691871445, 0.3667296786389413, 0.41776937618147436]",2.8000000000000007
"[0.3667296786389413, 0.41776937618147436, 0.41587901701323243]",3.9
"[0.41776937618147436, 0.41587901701323243, 0.43667296786389403]",2.4
"[0.41587901701323243, 0.43667296786389403, 0.40831758034026455]",0.40000000000000097
"[0.43667296786389403, 0.40831758034026455, 0.37051039697542526]",0.700000000000001
"[0.40831758034026455, 0.37051039697542526, 0.37618147448015116]",2.5999999999999988
"[0.37051039697542526, 0.37618147448015116, 0.41209829867674846]",7.199999999999999
"[0.37618147448015116, 0.41209829867674846, 0.4990548204158789]",4.400000000000002
"[0.41209829867674846, 0.4990548204158789, 0.4461247637051039]",-2.5999999999999988
"[0.4990548204158789, 0.4461247637051039, 0.3137996219281663]",-5.899999999999999
"[0.4461247637051039, 0.3137996219281663, 0.25141776937618143]",-5.1
"[0.3137996219281663, 0.25141776937618143, 0.26654064272211714]",-8.4
"[0.25141776937618143, 0.26654064272211714, 0.20415879017013225]",-7.8
"[0.26654064272211714, 0.20415879017013225, 0.21550094517958407]",-1.999999999999999
"[0.20415879017013225, 0.21550094517958407, 0.3251417769376181]",1.9000000000000008
"[0.21550094517958407, 0.3251417769376181, 0.39886578449905474]",0.6
"[0.3251417769376181, 0.39886578449905474, 0.3742911153119092]",-0.7999999999999989
"[0.39886578449905474, 0.3742911153119092, 0.3478260869565217]",3.9
"[0.3742911153119092, 0.3478260869565217, 0.43667296786389403]",5.299999999999999
"[0.3478260869565217, 0.43667296786389403, 0.46313799621928153]",5.3999999999999995
"[0.43667296786389403, 0.46313799621928153, 0.4650283553875235]",0.700000000000001
"[0.46313799621928153, 0.4650283553875235, 0.37618147448015116]",2.299999999999999
"[0.4650283553875235, 0.37618147448015116, 0.40642722117202257]",1.6999999999999988
"[0.37618147448015116, 0.40642722117202257, 0.3950850661625708]",4.699999999999998
"[0.40642722117202257, 0.3950850661625708, 0.45179584120982974]",4.300000000000001
"[0.3950850661625708, 0.45179584120982974, 0.4442344045368619]",1.300000000000001
"[0.45179584120982974, 0.4442344045368619, 0.38752362948960295]",-1.399999999999999
"[0.4442344045368619, 0.38752362948960295, 0.3364839319470699]",-5.200000000000001
"[0.38752362948960295, 0.3364839319470699, 0.26465028355387515]",-4.8
"[0.3364839319470699, 0.26465028355387515, 0.27221172022684303]",-2.1
"[0.26465028355387515, 0.27221172022684303, 0.3232514177693761]",-5.3999999999999995
"[0.27221172022684303, 0.3232514177693761, 0.26086956521739124]",-10.2
"[0.3232514177693761, 0.26086956521739124, 0.1701323251417769]",-7.4
"[0.26086956521739124, 0.1701323251417769, 0.22306238185255192]",-8.0
"[0.1701323251417769, 0.22306238185255192, 0.21172022684310013]",-7.300000000000001
"[0.22306238185255192, 0.21172022684310013, 0.22495274102079388]",-1.300000000000001
"[0.21172022684310013, 0.22495274102079388, 0.3383742911153118]",-4.400000000000002
"[0.22495274102079388, 0.3383742911153118, 0.27977315689981086]",-6.7
"[0.3383742911153118, 0.27977315689981086, 0.23629489603024567]",-5.1
"[0.27977315689981086, 0.23629489603024567, 0.26654064272211714]",-9.2
"[0.23629489603024567, 0.26654064272211714, 0.18903591682419654]",-10.4
"[0.26654064272211714, 0.18903591682419654, 0.16635160680529296]",-9.9
"[0.18903591682419654, 0.16635160680529296, 0.17580340264650277]",-8.7
"[0.16635160680529296, 0.17580340264650277, 0.19848771266540638]",-11.0
"[0.17580340264650277, 0.19848771266540638, 0.15500945179584116]",-12.3
"[0.19848771266540638, 0.15500945179584116, 0.1304347826086956]",-12.8
"[0.15500945179584116, 0.1304347826086956, 0.12098298676748576]",-13.9
"[0.1304347826086956, 0.12098298676748576, 0.10018903591682415]",-11.9
"[0.12098298676748576, 0.10018903591682415, 0.13799621928166347]",-9.6
"[0.10018903591682415, 0.13799621928166347, 0.1814744801512287]",-8.7
"[0.13799621928166347, 0.1814744801512287, 0.19848771266540638]",-4.8
"[0.1814744801512287, 0.19848771266540638, 0.27221172022684303]",-3.7000000000000006
"[0.19848771266540638, 0.27221172022684303, 0.29300567107750464]",-2.1
"[0.27221172022684303, 0.29300567107750464, 0.3232514177693761]",-2.4
"[0.29300567107750464, 0.3232514177693761, 0.3175803402646502]",0.199999999999999
"[0.3232514177693761, 0.3175803402646502, 0.3667296786389413]",-1.600000000000001
"[0.3175803402646502, 0.3667296786389413, 0.3327032136105859]",-0.40000000000000097
"[0.3667296786389413, 0.3327032136105859, 0.3553875236294895]",-0.199999999999999
"[0.3327032136105859, 0.3553875236294895, 0.35916824196597347]",-1.600000000000001
"[0.3553875236294895, 0.35916824196597347, 0.3327032136105859]",-6.0
"[0.35916824196597347, 0.3327032136105859, 0.24952741020793945]",-0.499999999999999
"[0.3327032136105859, 0.24952741020793945, 0.35349716446124757]",4.300000000000001
"[0.24952741020793945, 0.35349716446124757, 0.4442344045368619]",1.7999999999999998
"[0.35349716446124757, 0.4442344045368619, 0.39697542533081276]",-2.6999999999999997
"[0.4442344045368619, 0.39697542533081276, 0.3119092627599243]",-4.2
"[0.39697542533081276, 0.3119092627599243, 0.28355387523629483]",-2.500000000000001
"[0.3119092627599243, 0.28355387523629483, 0.3156899810964082]",-1.6999999999999988
"[0.28355387523629483, 0.3156899810964082, 0.330812854442344]",-7.499999999999999
"[0.3156899810964082, 0.330812854442344, 0.22117202268430997]",-8.9
"[0.330812854442344, 0.22117202268430997, 0.19470699432892244]",-8.2
"[0.22117202268430997, 0.19470699432892244, 0.20793950850661622]",-8.4
"[0.19470699432892244, 0.20793950850661622, 0.20415879017013225]",-10.8
"[0.20793950850661622, 0.20415879017013225, 0.15879017013232508]",-12.4
"[0.20415879017013225, 0.15879017013232508, 0.12854442344045364]",-10.8
"[0.15879017013232508, 0.12854442344045364, 0.15879017013232508]",-10.2
"[0.12854442344045364, 0.15879017013232508, 0.1701323251417769]",-6.7
"[0.15879017013232508, 0.1701323251417769, 0.23629489603024567]",-5.000000000000002
"[0.1701323251417769, 0.23629489603024567, 0.26843100189035907]",0.40000000000000097
"[0.23629489603024567, 0.26843100189035907, 0.37051039697542526]",0.7999999999999989
"[0.26843100189035907, 0.37051039697542526, 0.3780718336483931]",-8.0
"[0.37051039697542526, 0.3780718336483931, 0.21172022684310013]",-7.000000000000001
"[0.3780718336483931, 0.21172022684310013, 0.23062381852551977]",-2.299999999999999
"[0.21172022684310013, 0.23062381852551977, 0.3194706994328922]",2.1
"[0.23062381852551977, 0.3194706994328922, 0.40264650283553866]",4.2
"[0.3194706994328922, 0.40264650283553866, 0.44234404536861993]",1.6999999999999988
"[0.40264650283553866, 0.44234404536861993, 0.3950850661625708]",1.099999999999999
"[0.44234404536861993, 0.3950850661625708, 0.383742911153119]",1.5
"[0.3950850661625708, 0.383742911153119, 0.39130434782608686]",-1.2
"[0.383742911153119, 0.39130434782608686, 0.3402646502835538]",1.399999999999999
"[0.39130434782608686, 0.3402646502835538, 0.3894139886578449]",4.9
"[0.3402646502835538, 0.3894139886578449, 0.4555765595463137]",4.099999999999999
"[0.3894139886578449, 0.4555765595463137, 0.44045368620037795]",1.300000000000001
"[0.4555765595463137, 0.44045368620037795, 0.38752362948960295]",4.099999999999999
"[0.44045368620037795, 0.38752362948960295, 0.44045368620037795]",5.899999999999999
"[0.38752362948960295, 0.44045368620037795, 0.4744801512287333]",3.100000000000001
"[0.44045368620037795, 0.4744801512287333, 0.42155009451795833]",0.700000000000001
"[0.4744801512287333, 0.42155009451795833, 0.37618147448015116]",1.399999999999999
"[0.42155009451795833, 0.37618147448015116, 0.3894139886578449]",2.899999999999999
"[0.37618147448015116, 0.3894139886578449, 0.41776937618147436]",7.099999999999999
"[0.3894139886578449, 0.41776937618147436, 0.4971644612476369]",9.700000000000001
"[0.41776937618147436, 0.4971644612476369, 0.546313799621928]",13.099999999999998
"[0.4971644612476369, 0.546313799621928, 0.6105860113421548]",9.1
"[0.546313799621928, 0.6105860113421548, 0.5349716446124763]",5.899999999999999
"[0.6105860113421548, 0.5349716446124763, 0.4744801512287333]",4.699999999999998
"[0.5349716446124763, 0.4744801512287333, 0.45179584120982974]",4.9
"[0.4744801512287333, 0.45179584120982974, 0.4555765595463137]",5.000000000000002
"[0.45179584120982974, 0.4555765595463137, 0.4574669187145557]",6.7
"[0.4555765595463137, 0.4574669187145557, 0.4896030245746691]",6.6
"[0.4574669187145557, 0.4896030245746691, 0.4877126654064271]",7.8
"[0.4896030245746691, 0.4877126654064271, 0.5103969754253307]",9.8
"[0.4877126654064271, 0.5103969754253307, 0.54820415879017]",10.799999999999999
"[0.5103969754253307, 0.54820415879017, 0.5671077504725897]",11.100000000000001
"[0.54820415879017, 0.5671077504725897, 0.5727788279773156]",8.5
"[0.5671077504725897, 0.5727788279773156, 0.5236294896030245]",8.600000000000001
"[0.5727788279773156, 0.5236294896030245, 0.5255198487712665]",4.400000000000002
"[0.5236294896030245, 0.5255198487712665, 0.4461247637051039]",3.400000000000001
"[0.5255198487712665, 0.4461247637051039, 0.4272211720226842]",9.0
"[0.4461247637051039, 0.4272211720226842, 0.5330812854442343]",4.6000000000000005
"[0.4272211720226842, 0.5330812854442343, 0.4499054820415878]",1.399999999999999
"[0.5330812854442343, 0.4499054820415878, 0.3894139886578449]",3.4999999999999987
"[0.4499054820415878, 0.3894139886578449, 0.42911153119092615]",5.1
"[0.3894139886578449, 0.42911153119092615, 0.4593572778827976]",6.7
"[0.42911153119092615, 0.4593572778827976, 0.4896030245746691]",11.5
"[0.4593572778827976, 0.4896030245746691, 0.5803402646502834]",12.300000000000002
"[0.4896030245746691, 0.5803402646502834, 0.5954631379962192]",5.699999999999999
"[0.5803402646502834, 0.5954631379962192, 0.4706994328922494]",3.9
"[0.5954631379962192, 0.4706994328922494, 0.43667296786389403]",7.8
"[0.4706994328922494, 0.43667296786389403, 0.5103969754253307]",12.0
"[0.43667296786389403, 0.5103969754253307, 0.5897920604914932]",12.999999999999996
"[0.5103969754253307, 0.5897920604914932, 0.6086956521739129]",9.700000000000001
"[0.5897920604914932, 0.6086956521739129, 0.546313799621928]",7.599999999999998
"[0.6086956521739129, 0.546313799621928, 0.5066162570888467]",7.199999999999999
"[0.546313799621928, 0.5066162570888467, 0.4990548204158789]",7.699999999999998
"[0.5066162570888467, 0.4990548204158789, 0.5085066162570887]",7.099999999999999
"[0.4990548204158789, 0.5085066162570887, 0.4971644612476369]",8.4
"[0.5085066162570887, 0.4971644612476369, 0.5217391304347825]",7.8
"[0.4971644612476369, 0.5217391304347825, 0.5103969754253307]",7.199999999999999
"[0.5217391304347825, 0.5103969754253307, 0.4990548204158789]",7.300000000000001
"[0.5103969754253307, 0.4990548204158789, 0.5009451795841209]",12.700000000000001
"[0.4990548204158789, 0.5009451795841209, 0.603024574669187]",10.099999999999998
"[0.5009451795841209, 0.603024574669187, 0.5538752362948959]",7.8
"[0.603024574669187, 0.5538752362948959, 0.5103969754253307]",8.899999999999999
"[0.5538752362948959, 0.5103969754253307, 0.5311909262759923]",11.399999999999999
"[0.5103969754253307, 0.5311909262759923, 0.5784499054820414]",12.200000000000001
"[0.5311909262759923, 0.5784499054820414, 0.5935727788279772]",17.5
"[0.5784499054820414, 0.5935727788279772, 0.6937618147448014]",17.9
"[0.5935727788279772, 0.6937618147448014, 0.7013232514177692]",12.700000000000001
"[0.6937618147448014, 0.7013232514177692, 0.603024574669187]",12.6
"[0.7013232514177692, 0.603024574669187, 0.601134215500945]",12.499999999999998
"[0.603024574669187, 0.601134215500945, 0.599243856332703]",12.6
"[0.601134215500945, 0.599243856332703, 0.601134215500945]",14.700000000000003
"[0.599243856332703, 0.601134215500945, 0.6408317580340264]",15.399999999999997
"[0.601134215500945, 0.6408317580340264, 0.65406427221172]",11.699999999999996
"[0.6408317580340264, 0.65406427221172, 0.5841209829867673]",8.899999999999999
"[0.65406427221172, 0.5841209829867673, 0.5311909262759923]",12.1
"[0.5841209829867673, 0.5311909262759923, 0.5916824196597352]",13.9
"[0.5311909262759923, 0.5916824196597352, 0.6257088846880906]",12.200000000000001
"[0.5916824196597352, 0.6257088846880906, 0.5935727788279772]",12.700000000000001
"[0.6257088846880906, 0.5935727788279772, 0.603024574669187]",13.600000000000003
"[0.5935727788279772, 0.603024574669187, 0.6200378071833648]",14.900000000000004
"[0.603024574669187, 0.6200378071833648, 0.6446124763705103]",15.199999999999996
"[0.6200378071833648, 0.6446124763705103, 0.6502835538752361]",13.9
"[0.6446124763705103, 0.6502835538752361, 0.6257088846880906]",9.1
"[0.6502835538752361, 0.6257088846880906, 0.5349716446124763]",11.5
"[0.6257088846880906, 0.5349716446124763, 0.5803402646502834]",12.1
"[0.5349716446124763, 0.5803402646502834, 0.5916824196597352]",14.600000000000001
"[0.5803402646502834, 0.5916824196597352, 0.6389413988657844]",17.200000000000003
"[0.5916824196597352, 0.6389413988657844, 0.6880907372400755]",14.099999999999996
"[0.6389413988657844, 0.6880907372400755, 0.6294896030245745]",13.500000000000002
"[0.6880907372400755, 0.6294896030245745, 0.6181474480151228]",13.099999999999998
"[0.6294896030245745, 0.6181474480151228, 0.6105860113421548]",14.999999999999998
"[0.6181474480151228, 0.6105860113421548, 0.6465028355387522]",16.100000000000005
"[0.6105860113421548, 0.6465028355387522, 0.6672967863894139]",16.9
"[0.6465028355387522, 0.6672967863894139, 0.6824196597353496]",19.2
"[0.6672967863894139, 0.6824196597353496, 0.7258979206049148]",20.199999999999996
"[0.6824196597353496, 0.7258979206049148, 0.7448015122873344]",21.0
"[0.7258979206049148, 0.7448015122873344, 0.7599243856332701]",21.8
"[0.7448015122873344, 0.7599243856332701, 0.7750472589792059]",21.499999999999996
"[0.7599243856332701, 0.7750472589792059, 0.76937618147448]",19.700000000000003
"[0.7750472589792059, 0.76937618147448, 0.7353497164461247]",19.5
"[0.76937618147448, 0.7353497164461247, 0.7315689981096407]",20.4
"[0.7353497164461247, 0.7315689981096407, 0.7485822306238183]",19.2
"[0.7315689981096407, 0.7485822306238183, 0.7258979206049148]",18.2
"[0.7485822306238183, 0.7258979206049148, 0.7069943289224951]",18.500000000000004
"[0.7258979206049148, 0.7069943289224951, 0.7126654064272211]",18.8
"[0.7069943289224951, 0.7126654064272211, 0.7183364839319469]",20.5
"[0.7126654064272211, 0.7183364839319469, 0.7504725897920603]",23.5
"[0.7183364839319469, 0.7504725897920603, 0.8071833648393193]",19.800000000000004
"[0.7504725897920603, 0.8071833648393193, 0.7372400756143667]",18.8
"[0.8071833648393193, 0.7372400756143667, 0.7183364839319469]",19.6
"[0.7372400756143667, 0.7183364839319469, 0.7334593572778827]",22.799999999999997
"[0.7183364839319469, 0.7334593572778827, 0.7939508506616255]",23.200000000000003
"[0.7334593572778827, 0.7939508506616255, 0.8015122873345935]",24.899999999999995
"[0.7939508506616255, 0.8015122873345935, 0.8336483931947067]",19.5
"[0.8015122873345935, 0.8336483931947067, 0.7315689981096407]",20.0
"[0.8336483931947067, 0.7315689981096407, 0.7410207939508505]",19.5
"[0.7315689981096407, 0.7410207939508505, 0.7315689981096407]",21.399999999999995
"[0.7410207939508505, 0.7315689981096407, 0.767485822306238]",24.0
"[0.7315689981096407, 0.767485822306238, 0.8166351606805291]",19.700000000000003
"[0.767485822306238, 0.8166351606805291, 0.7353497164461247]",23.9
"[0.8166351606805291, 0.7353497164461247, 0.8147448015122871]",26.199999999999996
"[0.7353497164461247, 0.8147448015122871, 0.8582230623818523]",25.3
"[0.8147448015122871, 0.8582230623818523, 0.8412098298676747]",25.9
"[0.8582230623818523, 0.8412098298676747, 0.8525519848771265]",25.800000000000004
"[0.8412098298676747, 0.8525519848771265, 0.8506616257088846]",21.499999999999996
"[0.8525519848771265, 0.8506616257088846, 0.76937618147448]",22.499999999999996
"[0.8506616257088846, 0.76937618147448, 0.7882797731568996]",22.2
"[0.76937618147448, 0.7882797731568996, 0.7826086956521737]",20.5
"[0.7882797731568996, 0.7826086956521737, 0.7504725897920603]",24.2
"[0.7826086956521737, 0.7504725897920603, 0.8204158790170131]",25.9
"[0.7504725897920603, 0.8204158790170131, 0.8525519848771265]",25.2
"[0.8204158790170131, 0.8525519848771265, 0.8393194706994327]",24.400000000000002
"[0.8525519848771265, 0.8393194706994327, 0.824196597353497]",24.600000000000005
"[0.8393194706994327, 0.824196597353497, 0.827977315689981]",23.6
"[0.824196597353497, 0.827977315689981, 0.8090737240075613]",24.400000000000002
"[0.827977315689981, 0.8090737240075613, 0.824196597353497]",22.9
"[0.8090737240075613, 0.824196597353497, 0.7958412098298675]",22.2
"[0.824196597353497, 0.7958412098298675, 0.7826086956521737]",24.899999999999995
"[0.7958412098298675, 0.7826086956521737, 0.8336483931947067]",24.600000000000005
"[0.7826086956521737, 0.8336483931947067, 0.827977315689981]",27.099999999999998
"[0.8336483931947067, 0.827977315689981, 0.87523629489603]",26.0
"[0.827977315689981, 0.87523629489603, 0.8544423440453685]",27.2
"[0.87523629489603, 0.8544423440453685, 0.877126654064272]",27.399999999999995
"[0.8544423440453685, 0.877126654064272, 0.8809073724007559]",27.7
"[0.877126654064272, 0.8809073724007559, 0.8865784499054818]",26.299999999999997
"[0.8809073724007559, 0.8865784499054818, 0.8601134215500943]",27.499999999999996
"[0.8865784499054818, 0.8601134215500943, 0.8827977315689979]",27.900000000000002
"[0.8601134215500943, 0.8827977315689979, 0.8903591682419658]",26.700000000000003
"[0.8827977315689979, 0.8903591682419658, 0.8676748582230622]",26.8
"[0.8903591682419658, 0.8676748582230622, 0.8695652173913042]",24.500000000000004
"[0.8676748582230622, 0.8695652173913042, 0.826086956521739]",26.700000000000003
"[0.8695652173913042, 0.826086956521739, 0.8676748582230622]",26.0
"[0.826086956521739, 0.8676748582230622, 0.8544423440453685]",27.7
"[0.8676748582230622, 0.8544423440453685, 0.8865784499054818]",28.9
"[0.8544423440453685, 0.8865784499054818, 0.9092627599243854]",29.6
"[0.8865784499054818, 0.9092627599243854, 0.9224952741020792]",29.999999999999996
"[0.9092627599243854, 0.9224952741020792, 0.930056710775047]",24.8
"[0.9224952741020792, 0.930056710775047, 0.8317580340264649]",24.7
"[0.930056710775047, 0.8317580340264649, 0.8298676748582229]",24.7
"[0.8317580340264649, 0.8298676748582229, 0.8298676748582229]",24.400000000000002
"[0.8298676748582229, 0.8298676748582229, 0.824196597353497]",25.099999999999998
"[0.8298676748582229, 0.824196597353497, 0.8374291115311907]",25.9
"[0.824196597353497, 0.8374291115311907, 0.8525519848771265]",25.3
"[0.8374291115311907, 0.8525519848771265, 0.8412098298676747]",26.5
"[0.8525519848771265, 0.8412098298676747, 0.8638941398865783]",26.0
"[0.8412098298676747, 0.8638941398865783, 0.8544423440453685]",26.199999999999996
"[0.8638941398865783, 0.8544423440453685, 0.8582230623818523]",25.700000000000003
"[0.8544423440453685, 0.8582230623818523, 0.8487712665406426]",26.6
"[0.8582230623818523, 0.8487712665406426, 0.8657844990548202]",26.700000000000003
"[0.8487712665406426, 0.8657844990548202, 0.8676748582230622]",25.2
"[0.8657844990548202, 0.8676748582230622, 0.8393194706994327]",24.600000000000005
"[0.8676748582230622, 0.8393194706994327, 0.827977315689981]",26.5
"[0.8393194706994327, 0.827977315689981, 0.8638941398865783]",27.8
"[0.827977315689981, 0.8638941398865783, 0.8884688090737238]",27.600000000000005
"[0.8638941398865783, 0.8884688090737238, 0.88468809073724]",28.000000000000004
"[0.8884688090737238, 0.88468809073724, 0.8922495274102078]",29.1
"[0.88468809073724, 0.8922495274102078, 0.9130434782608694]",27.900000000000002
"[0.8922495274102078, 0.9130434782608694, 0.8903591682419658]",25.3
"[0.9130434782608694, 0.8903591682419658, 0.8412098298676747]",23.4
"[0.8903591682419658, 0.8412098298676747, 0.8052930056710773]",24.899999999999995
"[0.8412098298676747, 0.8052930056710773, 0.8336483931947067]",26.4
"[0.8052930056710773, 0.8336483931947067, 0.8620037807183363]",25.400000000000002
"[0.8336483931947067, 0.8620037807183363, 0.8431001890359167]",24.899999999999995
"[0.8620037807183363, 0.8431001890359167, 0.8336483931947067]",25.800000000000004
"[0.8431001890359167, 0.8336483931947067, 0.8506616257088846]",26.5
"[0.8336483931947067, 0.8506616257088846, 0.8638941398865783]",26.199999999999996
"[0.8506616257088846, 0.8638941398865783, 0.8582230623818523]",23.200000000000003
"[0.8638941398865783, 0.8582230623818523, 0.8015122873345935]",20.9
"[0.8582230623818523, 0.8015122873345935, 0.7580340264650282]",22.2
"[0.8015122873345935, 0.7580340264650282, 0.7826086956521737]",22.6
"[0.7580340264650282, 0.7826086956521737, 0.7901701323251417]",23.4
"[0.7826086956521737, 0.7901701323251417, 0.8052930056710773]",24.099999999999998
"[0.7901701323251417, 0.8052930056710773, 0.8185255198487711]",24.0
"[0.8052930056710773, 0.8185255198487711, 0.8166351606805291]",24.500000000000004
"[0.8185255198487711, 0.8166351606805291, 0.826086956521739]",23.699999999999996
"[0.8166351606805291, 0.826086956521739, 0.8109640831758032]",24.600000000000005
"[0.826086956521739, 0.8109640831758032, 0.827977315689981]",24.3
"[0.8109640831758032, 0.827977315689981, 0.8223062381852551]",24.400000000000002
"[0.827977315689981, 0.8223062381852551, 0.824196597353497]",24.600000000000005
"[0.8223062381852551, 0.824196597353497, 0.827977315689981]",21.900000000000002
"[0.824196597353497, 0.827977315689981, 0.7769376181474479]",24.3
"[0.827977315689981, 0.7769376181474479, 0.8223062381852551]",24.8
"[0.7769376181474479, 0.8223062381852551, 0.8317580340264649]",22.399999999999995
"[0.8223062381852551, 0.8317580340264649, 0.7863894139886576]",20.5
"[0.8317580340264649, 0.7863894139886576, 0.7504725897920603]",23.6
"[0.7863894139886576, 0.7504725897920603, 0.8090737240075613]",19.9
"[0.7504725897920603, 0.8090737240075613, 0.7391304347826085]",19.9
"[0.8090737240075613, 0.7391304347826085, 0.7391304347826085]",20.6
"[0.7391304347826085, 0.7391304347826085, 0.7523629489603023]",21.0
"[0.7391304347826085, 0.7523629489603023, 0.7599243856332701]",19.3
"[0.7523629489603023, 0.7599243856332701, 0.7277882797731567]",19.2
"[0.7599243856332701, 0.7277882797731567, 0.7258979206049148]",19.3
"[0.7277882797731567, 0.7258979206049148, 0.7277882797731567]",18.400000000000002
"[0.7258979206049148, 0.7277882797731567, 0.7107750472589791]",16.000000000000004
"[0.7277882797731567, 0.7107750472589791, 0.6654064272211719]",16.399999999999995
"[0.7107750472589791, 0.6654064272211719, 0.6729678638941397]",17.200000000000003
"[0.6654064272211719, 0.6729678638941397, 0.6880907372400755]",16.7
"[0.6729678638941397, 0.6880907372400755, 0.6786389413988656]",16.599999999999998
"[0.6880907372400755, 0.6786389413988656, 0.6767485822306236]",14.5
"[0.6786389413988656, 0.6767485822306236, 0.6370510396975424]",16.2
"[0.6767485822306236, 0.6370510396975424, 0.6691871455576558]",16.2
"[0.6370510396975424, 0.6691871455576558, 0.6691871455576558]",12.8
"[0.6691871455576558, 0.6691871455576558, 0.604914933837429]",16.000000000000004
"[0.6691871455576558, 0.604914933837429, 0.6654064272211719]",18.2
"[0.604914933837429, 0.6654064272211719, 0.7069943289224951]",19.099999999999998
"[0.6654064272211719, 0.7069943289224951, 0.7240075614366728]",20.800000000000004
"[0.7069943289224951, 0.7240075614366728, 0.7561436672967863]",16.3
"[0.7240075614366728, 0.7561436672967863, 0.6710775047258978]",17.9
"[0.7561436672967863, 0.6710775047258978, 0.7013232514177692]",17.799999999999997
